id,Review ID,Item ID,Shop ID,Comment,Rating Star,Author Username,Images,Submit Time,Like Count,Product Quality,Seller Service,Delivery Service,Class
11462675689,11462675689,3249801212,300594525,"Quality:baekkk comell terokk🥹🫶🏻
Durability:Tak pasti sbb blom try n blom kne air so tkley nk over claimed sgt just nice dgn hrga ❤️

Problem kt sye sbb tk reti setting eheheheh ni bli utk adk sdre bfday diorng 🥳hrga mmng murh stu tu jerr yg lmpu liplapp lain wrna biru 🙆🏻‍♀️✨",5,h*****t,https://down-id.img.susercontent.com/file/my-11134103-7qul2-lglpfr16xxex7d || https://down-id.img.susercontent.com/file/my-11134103-7qukx-lglw6rhkejc9ac,10/5/2023 6:18,6,5,5,5,positive
11542453873,11542453873,3249801212,300594525,"Quality:Very good
Durability:So far so good

Bought this watch last time for my daughter & now bought this for all my kids sebab jam ini tahan lasak. Just knew that lampu tu can change to many colours. I bought one for myself also. Recommended watch.",5,asnur_inara,https://down-id.img.susercontent.com/file/my-11134103-7qul4-lh05v61y6tgtf9,20/5/2023 6:08,5,5,5,5,positive
11728668347,11728668347,3249801212,300594525,"Durability:jam tangan
Quality:terbaik

Puas hati beli.. harga xlogik dgn brg.. tali lembut mcm jam ori.. selesa sgt pkai..",5,nasruddinkamaruzaman,https://down-id.img.susercontent.com/file/my-11134103-7qul5-lhxgef426od99d || https://down-id.img.susercontent.com/file/my-11134103-7qukx-lhxgef4282xp6c || https://down-id.img.susercontent.com/file/my-11134103-7qukz-lhxgef429hi5db || https://down-id.img.susercontent.com/file/my-11134103-7qul6-lhxgef42aw2lf1 || https://down-id.img.susercontent.com/file/my-11134103-7qul1-lhxgef42can133,12/6/2023 13:54,13,5,5,5,positive
10870108681,10870108681,3249801212,300594525,"Durability:berfungsi dengan baik
Quality:sangat berkualiti

Good produk quality dan good value for money penghantaran cukup pantas dan cepat terbaik seller dan pihak shopee Express,tiada kerosakan packing pun terbaik sangat berpuas hati",5,m*****d,https://down-id.img.susercontent.com/file/my-11134103-23020-l0agiifn51nv79,27/2/2023 1:21,5,5,5,5,positive
10825037350,10825037350,3249801212,300594525,"Quality:Baik
Durability:Memuaskan

Item diterima dalam keadaan baik , jam smua elok bfungsi tiada sbrg kerosakan atau calar.. lawaa.. bole repeat order lagi nextime 🙈🙈 tq❤❤",5,Not Available,https://down-id.img.susercontent.com/file/my-11134103-23020-6prpq29oqrnv58,20/2/2023 11:33,3,5,5,5,positive
11810588529,11810588529,3249801212,300594525,"Durability:bagus
Quality:baik

tq seller..brg dah sampai..kualiti baik,cantik,simple..beli untuk anak.dia pun suka..delivery shopee xpress pun terbaik..seller rahmah mesra chat tanya pasal courier.yang penting bukan JNT..Area saya JNT Memang kurang bagus..",5,l*****a,https://down-id.img.susercontent.com/file/my-11134103-7qukz-lic9j24mt45iec,22/6/2023 22:55,6,5,5,5,positive
79367391907,79367391907,20415254195,414659819,Puas hati,1,myraaina,Not Available,3/12/2025 11:40,Not Available,1,5,5,positive
16091846783,16091846783,5461025272,140989724,"Material:bagus
Quality:bagus

Penghantaran pantas tq",1,duan5255,Not Available,7/8/2024 6:04,Not Available,1,5,5,positive
13217697222,13217697222,19628551285,764456949,"Performance:10/10

Very satisfied with the nice and aesthetic color and it’s chargeable from ipad",1,t*****e,https://down-id.img.susercontent.com/file/my-11134103-7r98t-lo3x67462fieef || https://down-id.img.susercontent.com/file/my-11134103-7r98u-lo3x7waegx80fd,15/11/2023 10:43,2,1,5,5,positive
14242844640,14242844640,23570921686,366421965,"Portability:mantapp
Performance:terbaikk

memang puas hati ‘ memang berbaloi. harga mampu milik’ memang berbaloi beli. tak berat. sangat ringan dan power. mudah dibawa kemana mana. penghantaran sangat laju. ambil masa 2 hari saja. trusted . recommend sangat. terima kasihh. dengan adanya vecuum ni. kerja rumah saya lagi bertambah mudah",5,takdanamaa,https://down-id.img.susercontent.com/file/my-11134103-7r98y-lrx1cao7vrav10,19/2/2024 12:18,82,5,5,5,positive
12646897789,12646897789,23570921686,366421965,"Performance:Excellent
Portability:Mantap & mempadu

Vacuum Selamat mendarat di rumah Saya hari ini (Thursday 21/09/2023)begitu pantas sekali deliverynya.. memang tiptop..item dtg dlm keadaan baik, complete dan tiada kerosakan serta kecacatan.. seller amat dipercayai..boleh repeat lagi selepas ni.. Vacuum berfungsi dgn baik Dan boleh digunakan... Good job seller 👍😁 beli time Shocking sale..dpt harga terpaling murah...Untung berbaloi baloi wa ckp lu...",5,b9luvy8nf9,https://down-id.img.susercontent.com/file/my-11134103-7r98r-llxfldnbtx1yf0 || https://down-id.img.susercontent.com/file/my-11134103-7r98t-llxfldnbwq6u64 || https://down-id.img.susercontent.com/file/my-11134103-7r98t-llxfldnbvbme82 || https://down-id.img.susercontent.com/file/my-11134103-7r98r-llxfldnby4raa5 || https://down-id.img.susercontent.com/file/my-11134103-7r98r-llxfldnbzjbq9f,21/9/2023 12:45,207,5,5,5,positive
13522012983,13522012983,23570921686,366421965,"Portability:handy vacuum
Performance:good

Very good wireless vacuum. Really easy to use and very comfortable. I used to clean the fan last night. The stick is so long and can reach the fan.Not heavy when holding it on the top of your head to reach the top wall. Delivery is quite fast. Trusted seller. Cheap n affordable and quality product. Keep it up seller. Always do live so you guys can follow their page to enjoy more discount and vouchers yea",5,ilifnur123fad,https://down-id.img.susercontent.com/file/my-11134103-7r991-lp75o6603xcgf5 || https://down-id.img.susercontent.com/file/my-11134103-7r98z-lp75o6605bwwde || https://down-id.img.susercontent.com/file/my-11134103-7r98z-lp75o6606qhc72,12/12/2023 22:33,8,5,5,5,positive
13536292818,13536292818,23570921686,366421965,"Performance:Mantul

Alhamdulillah brg smpi dgn selamat. Item completed, Xda kerosakan. Ada instruction manual skali. Brand ST sgt best. Harga berbaloi2 xrugi beli. Sampai je vacuum terus try. Function well, sedut segala benda, bunyi x noisy sgt.. highly recommended. Fast delivery, fast chat, much thanks seller😉",5,shairaazlan,https://down-id.img.susercontent.com/file/my-11134103-7r98w-lp8tx17uprqw14 || https://down-id.img.susercontent.com/file/my-11134103-7r98w-lp8tx17v57zsbf,14/12/2023 2:46,74,5,5,5,positive
96290646988,96290646988,23570921686,366421965,"Portability:Lightweight, Cordless, And Very Easy To Carry Anywhere
Performance:Strong Suction, Efficient Cleaning, And Very Reliable

Excellent product and truly one of the best vacuum cleaners I’ve purchased! The performance is powerful and efficient, making cleaning super easy and satisfying. It picks up dust and dirt very well, whether on floor, carpet, or even in the car. The suction power is impressive for its size, and it feels like a premium product. What I really love is the complete set of accessories — very useful and practical for different cleaning needs. Everything works perfectly and fits nicely. I even bought 2 units straight away, one in green and one in pink, both look very attractive and stylish. Really worth it! The design is modern, lightweight, and easy to handle. Battery performance is good and convenient since it’s cordless. Cleaning becomes faster and more enjoyable. Packaging was neat, secure, and well protected. Items arrived safely in perfect condition. Huge thanks to the seller for the excellent service, And also big respect to the courier for the super fast and careful delivery. Great value for money, premium feel, and highly recommended. Very satisfied with this purchase. Confirm will support again! Terbaik Bosque, Awesome 🇲🇾😎👍",5,eddy21stggk,https://down-id.img.susercontent.com/file/my-11134103-820lb-mn8brkurw2kgb1 || https://down-id.img.susercontent.com/file/my-11134103-820l8-mn8brkurf7r66e || https://down-id.img.susercontent.com/file/my-11134103-820ld-mn8brkurgmbm80,19/4/2026 7:56,2,5,5,5,positive
1.00E+11,1.00E+11,50853144320,1602776229,"Effectiveness:easy to wear
Durability:not easy damaged

Received in good condition and correct",5,huiing_1010,https://down-id.img.susercontent.com/file/my-11134103-820lg-mpac0lyrjlsc45,10/6/2026 4:14,Not Available,5,5,5,positive
87274010612,87274010612,50853144320,1602776229,"Material:plastic

Seller response fast, packing fast. Delivery despatch is also very prompt. Overall experience is good. 

On the product, it arrived safely technically. Hope the goods last long",3,k*****2,Not Available,2/2/2026 13:59,Not Available,3,5,5,positive
97277603873,97277603873,47907181122,1602776229,"Material:Plastic
Effectiveness:Ok

Material plastic..boleh lah nak guna untuk di dalam tandas..barang memang cantik..",5,wanhashimie,https://down-id.img.susercontent.com/file/my-11134103-820l4-mnkxo4nogsg320,28/4/2026 3:49,2,5,5,5,positive
1.01E+11,1.01E+11,47907181122,1602776229,"Effectiveness:ok. working well
Material:is plastic abs material. light and easy to handle

Hope product can last long. Acceptable quality products. Thanks seller",4,h*****1,https://down-id.img.susercontent.com/file/my-11134103-820l4-mitm2feir2mf7a || https://down-id.img.susercontent.com/file/my-11134103-820lh-mitm2fed1zpf91,29/12/2025 3:01,Not Available,4,5,5,positive
1.01E+11,1.01E+11,47907181122,1602776229,"Effectiveness:Barang Jadi
Material:Plastik

Packing baik
Cepat sampai 
Sempurna 
Produk berbaloi dengan harga nya.
Tq seller.",5,ardieskywalker,https://down-id.img.susercontent.com/file/my-11134103-820l5-mpeob3yowm4vcd || https://down-id.img.susercontent.com/file/my-11134103-820lf-mpeob3yhyl1df3 || https://down-id.img.susercontent.com/file/my-11134103-820la-mpeob3yhyl1ndb || https://down-id.img.susercontent.com/file/my-11134103-820li-mpeob3yj1wxs5f,13/6/2026 5:16,Not Available,5,5,5,positive
15872893088,15872893088,3249801212,300594525,Tahula harga barang 3.50 jgnla pos brg yg xbole pkai,1,faraeyreena82,https://down-id.img.susercontent.com/file/my-11134103-7r98o-lxtlihlwqhrk84,17/7/2024 10:31,Not Available,1,5,5,negative
5286024993,5286024993,3249801212,300594525,"What can i say , the seller is not being helpful at all . Takes so much time to response . Dont want to take the responsibility for the damage item  . I bought like 45 pcs and 3 have defect , lol bad service + bad product quality .",1,y*****m,Not Available,6/7/2021 6:09,Not Available,1,1,5,negative
5383953035,5383953035,3249801212,300594525,Tak best langsung. Jam calar. Susuh nak setting. Rugi je beli,1,lynealyna,Not Available,14/7/2021 17:06,Not Available,1,1,3,negative
10841255988,10841255988,3249801212,300594525,"Quality:poor
Durability:poor

Not my watch type...",1,puteraeswaarrapswags,Not Available,22/2/2023 16:19,Not Available,1,5,5,negative
9880725499,9880725499,3249801212,300594525,"Quality:2

Bli 2 ,1 rosak…seller cek dulu sblum kluar",1,syaifulnizam1979,Not Available,22/10/2022 22:55,Not Available,1,5,5,negative
10283321706,10283321706,3249801212,300594525,Quality:jam rosak,1,nazri6097,https://down-id.img.susercontent.com/file/my-11134103-22120-68movzzidzkv07,12/12/2022 3:48,Not Available,1,5,5,negative
99070390942,99070390942,16464143308,764456949,Stability:dah sampai pastu kaki patah tak function nak guna,1,ggb20jdumy,Not Available,24/5/2026 13:46,Not Available,1,5,5,negative
77830160346,77830160346,16464143308,764456949,"Not sturdy enough, made from plastics. Yall better buy stainless steel one this one might be broken next 3-4 months i guarantee. I dont know why so hype this brand btw my laptop 15 inch",1,s*****g,https://down-id.img.susercontent.com/file/my-11134103-820l9-mgf8zne581sf93,29/10/2025 14:50,Not Available,1,2,3,negative
76325986801,76325986801,16464143308,764456949,可调节的角度与图片不符，调到最极限了还是太高,1,j*****1,https://down-id.img.susercontent.com/file/my-11134103-820lc-mfs0l1xpce8ca9 || https://down-id.img.susercontent.com/file/my-11134103-820l8-mfs0lo4mgnbg60,13/10/2025 8:07,Not Available,1,5,5,negative
13933683293,13933683293,16464143308,764456949,"Performance:flimsy

Not a good stand",1,dmi316,Not Available,19/1/2024 13:01,Not Available,1,5,5,negative
78326969908,78326969908,20415254195,414659819,Takda dpt free gift,1,nurulizza.abdullah,Not Available,5/11/2025 2:25,Not Available,1,5,5,negative
40688687682,40688687682,20415254195,414659819,Didn’t receive,1,fanyaudi,Not Available,5/5/2025 13:37,Not Available,1,5,5,negative
39836622922,39836622922,20415254195,414659819,barang tak de,1,z*****1,Not Available,29/4/2025 7:12,Not Available,1,5,5,negative
65465224433,65465224433,20415254195,414659819,No free gift,1,r*****p,Not Available,5/8/2025 7:30,Not Available,1,5,5,negative
64080843228,64080843228,20415254195,414659819,Tiada barang,1,irana07,Not Available,28/7/2025 2:04,Not Available,1,5,5,negative
73864540067,73864540067,20415254195,414659819,didnt get the item,1,khrinaaa,Not Available,17/9/2025 7:54,Not Available,1,5,5,negative
67974691575,67974691575,20415254195,414659819,Tak dapat pun,1,a*****7,Not Available,14/8/2025 5:23,Not Available,1,5,5,negative
67919919490,67919919490,20415254195,414659819,Performance:O,1,aimisham,Not Available,13/8/2025 15:45,Not Available,1,5,5,negative
97931116822,97931116822,20415254195,414659819,ape bende ni kayu patah kerusi tak boleh bukak,1,azizizack83,https://down-id.img.susercontent.com/file/my-11134103-820l6-mo6b0zjmf6dfc7,13/5/2026 3:13,Not Available,1,1,1,negative
98881278225,98881278225,20415254195,414659819,"Material:poor

Dont know how this thing use for",1,fuimaypang,Not Available,21/5/2026 1:02,Not Available,1,3,5,negative
90781994291,90781994291,20415254195,414659819,Xdapat pun physical,1,m*****t,Not Available,3/3/2026 22:43,Not Available,1,5,5,negative
89567082568,89567082568,20415254195,414659819,X dptnpon,1,epaepaepa,Not Available,22/2/2026 11:35,Not Available,1,5,5,negative
79319137268,79319137268,20415254195,414659819,Xsama tggi,1,r*****a,Not Available,18/11/2025 23:42,Not Available,1,1,1,negative
85754317226,85754317226,20415254195,414659819,Rosakk,1,mimiey_1998,https://down-id.img.susercontent.com/file/my-11134103-820lh-mjmxabp0xfd1dc || https://down-id.img.susercontent.com/file/my-11134103-820lf-mjmxabopui2pab,18/1/2026 15:52,Not Available,1,5,5,negative
83244694847,83244694847,20415254195,414659819,X dpt pun brg nyer..,1,fieylovers,Not Available,28/12/2025 14:47,Not Available,1,5,5,negative
81391733439,81391733439,20415254195,414659819,Xdpt pon,1,0*****n,Not Available,11/12/2025 11:44,Not Available,1,5,5,negative
42646556049,42646556049,20415254195,414659819,Not received.,1,w*****7,Not Available,16/5/2025 12:35,Not Available,1,1,5,negative
43343717570,43343717570,20415254195,414659819,late,1,naslinda_nasir,Not Available,20/5/2025 9:16,Not Available,1,1,1,negative
78733700978,78733700978,20415254195,414659819,Pun sama tk dpt apa2,1,sufihawanordina,Not Available,12/11/2025 9:13,Not Available,1,5,5,negative
93146158432,93146158432,20415254195,414659819,"Ni apa yee..kotak ke, saya beli meja lipat",1,m*****d,Not Available,24/3/2026 8:12,Not Available,1,5,5,negative
64116635666,64116635666,20415254195,414659819,Performance:Not received free gift konon,1,a*****9,Not Available,28/7/2025 13:58,Not Available,1,5,5,negative
97775366204,97775366204,20415254195,414659819,Item not received.,1,e*****z,Not Available,10/5/2026 12:50,Not Available,1,5,5,negative
97765852544,97765852544,20415254195,414659819,bad seller,1,e*****9,Not Available,10/5/2026 0:31,Not Available,1,5,5,negative
85129795555,85129795555,20415254195,414659819,Bad quality,1,sabarl527,Not Available,13/1/2026 4:48,Not Available,1,1,5,negative
95561378235,95561378235,20415254195,414659819,Xdpt pn,1,l*****a,Not Available,13/4/2026 1:12,Not Available,1,1,5,negative
99106565422,99106565422,20415254195,414659819,Material:tkdapat pun,1,niknurulazeera,Not Available,26/5/2026 0:32,Not Available,1,5,5,negative
87577655184,87577655184,20415254195,414659819,"Material:bambu
Functionality:nipis",1,foyas12,Not Available,5/2/2026 6:38,Not Available,1,1,3,negative
98018979718,98018979718,20415254195,414659819,Never received,1,angelacchau,Not Available,13/5/2026 13:19,Not Available,1,5,5,negative
97807321068,97807321068,20415254195,414659819,Material:poor material,1,imanaries75,https://down-id.img.susercontent.com/file/my-11134103-820l6-mo5fdrnok1dvc9,12/5/2026 12:25,Not Available,1,1,5,negative
47999181612,47999181612,20415254195,414659819,Item xwujud xperlu attach sbg free jika oos,1,d*****o,Not Available,11/6/2025 12:02,Not Available,1,2,5,negative
97117200087,97117200087,20415254195,414659819,Tak dapat pun free gift,1,a*****d,Not Available,26/4/2026 11:42,Not Available,1,5,5,negative
52865337987,52865337987,20415254195,414659819,The table legs are slightly broken and unstable.,1,ridhwannasir92,Not Available,23/6/2025 14:03,Not Available,1,5,5,negative
98710022114,98710022114,20415254195,414659819,"Very small, cannot consider as dining table, at most a study table",1,j*****6,Not Available,19/5/2026 6:34,Not Available,1,1,2,negative
88934209325,88934209325,20415254195,414659819,function letak benda ni for what if i didnt get it ?,1,i*****a,Not Available,16/2/2026 13:38,Not Available,1,5,5,negative
59847056220,59847056220,20415254195,414659819,"What is this? Free item? I did not received pun, don't cheat buyer la....",1,i*****a,Not Available,13/7/2025 10:24,Not Available,1,1,5,negative
33190965614,33190965614,20415254195,414659819,"Delete the free gift, seller is bacially scamming you to pay extra for shipping don’t fall for it",1,ericanderson668,Not Available,18/3/2025 17:43,Not Available,1,1,3,negative
41383297600,41383297600,20415254195,414659819,"Performance:cannot tell

Cannot tell. Item dont get. I have to rewiew so that this noti dont show up anymore",1,ains1008,https://down-id.img.susercontent.com/file/my-11134103-7rasl-m9ivt8v6rk0040,8/5/2025 14:37,Not Available,1,5,5,negative
85772724245,85772724245,20415254195,414659819,"smua pecah, nsib msih boleh pakai, mls mahu refund / return barang pun lma tunggu",1,roslinddinang,https://down-id.img.susercontent.com/file/my-11134103-820lh-mjotlmn2llvnc6 || https://down-id.img.susercontent.com/file/my-11134103-820lb-mjotlme88ydjbd,19/1/2026 23:48,Not Available,1,5,5,negative
95509926473,95509926473,20415254195,414659819,"Material:Wood is too thin and breaks/cracks when you try to screw in
Functionality:Plastic shelf is too flimsy

Some of the parts doesn't even have the holes for the screws. Terrible product. Not even worth RM1.",1,jiwah80,Not Available,12/4/2026 12:07,Not Available,1,1,3,negative
97787006932,97787006932,20415254195,414659819,"You sent a wooden coaster in place of the home computer stand. So it’s a fake free gift promo. 
And you attach it on the outer box. Obviously it cracked",1,haydenc,https://down-id.img.susercontent.com/file/my-11134103-820le-mo3rwcqgrh8g4d || https://down-id.img.susercontent.com/file/my-11134103-820l4-mo3rwcqhjkli15 || https://down-id.img.susercontent.com/file/my-11134103-820le-mo3rwcqgsvswd1,11/5/2026 8:37,Not Available,1,1,1,negative
79214448315,79214448315,20415254195,414659819,"Performance:not stable

Slightly touching on the table leg will also cause table lapse",1,y*****y,Not Available,17/11/2025 15:28,Not Available,1,5,5,negative
76709346715,76709346715,20415254195,414659819,"Performance:PLEASE DO NOT PURCHASE

the item advertise as 32cm in height, which shown in the product photo, bu the actual item only 24cm in height, very disappointed.

PLEASE do not support seller with no integrity.",1,m*****1,Not Available,16/10/2025 10:47,Not Available,1,1,1,negative
93423538587,93423538587,20415254195,414659819,"Material:bad
Functionality:Bad

Cracked when I open the package.",1,xx.hkee,Not Available,26/3/2026 3:41,Not Available,1,5,5,negative
89933371143,89933371143,20415254195,414659819,Free gift tak dapat yg d janji kan . Ingatkan dpat laa free gift nyaa,1,ekinrashid98,Not Available,25/2/2026 4:05,Not Available,1,5,5,negative
81390755796,81390755796,20415254195,414659819,"Material:so bad
Functionality:it doesnt move smoothly

Assembly is so difficult and it’s so dirty , causing my floor so dirty .",1,f*****e,https://down-id.img.susercontent.com/file/my-11134103-820ld-mi4f52kd3pc677,11/12/2025 11:25,Not Available,1,3,4,negative
77157278300,77157278300,20415254195,414659819,"Honest review.
Product paling cikai pernah saya beli.
Meja sgt ringan dan tak berkualiti langsung.
Tersilap guna sikit terus patah mcm dlm gambar. Connection antara kayu hanya guna dawai halus.
Saya rasa brg ni tak layak harga rm36.
Sepatutnya rm15 kebawah shj utk kualiti teruk mcmni.",1,a*****i,https://down-id.img.susercontent.com/file/my-11134103-820l7-mg3myjqmt8um5b,21/10/2025 11:36,0,1,1,1,negative
15274519902,15274519902,20415254195,414659819,"Dont even received this product. They message to buy another shipping cause need to ship separately from another product from the same shop. Tho 15 ringgit shipping has already been made. 

Waited for many weeks. Still nothing.  Message them for updates. Suddenly out of stock. They asked me to do refund. Yet no refund option anymore. Message them for how and everything. They were silent. 
Just dont buy from here.",1,mardhiyatunnisa,Not Available,23/5/2024 0:53,1,1,5,5,negative
74855479375,74855479375,20415254195,414659819,"tak sama dgn apa yg order, size semua x sama color x sama.. nk return mcm x berbaloi..",1,naziem,Not Available,23/9/2025 3:59,Not Available,1,2,5,negative
70229642619,70229642619,20415254195,414659819,Meja goyang. Kemasan atas tak de syelek. Jadi kasar. Tapak macam xde stop point so kalau letak terus atas lantai memang potensi tinggi menggelunsur.,1,drawmyface,Not Available,27/8/2025 15:37,Not Available,1,5,5,negative
72860545570,72860545570,20415254195,414659819,"Performance:Order dalam gambar bucu curved, warna coklat gelap dan nampak tebal. Bila sampai dapat macam dalam gambar! Apa punya seller la! Harga dah la mahal untuk item yang dibeli! Sama je mcm yg murah punya. Beli sbb fikir curved corner tu selamat skit sbb rumah ada anak kecik! Baik beli tempat yang jujur dari sini!!!!",1,s*****8,https://down-id.img.susercontent.com/file/my-11134103-820l5-mejl54wajawy62 || https://down-id.img.susercontent.com/file/my-11134103-820l5-mejl54wn50cl40 || https://down-id.img.susercontent.com/file/my-11134103-820la-mejl54wd40ed10,12/9/2025 5:05,Not Available,1,1,1,negative
91318166582,91318166582,20415254195,414659819,"Material:very light and thin piece of wood
Functionality:not sturdy

break after few days of usage",1,luqmankamsuri,https://down-id.img.susercontent.com/file/my-11134103-820lh-mlkfgpsfbdhgc2,8/3/2026 8:38,0,1,5,5,negative
33287909429,33287909429,20415254195,414659819,"very sturdy. hurmmm. my advice is that dont bother buying furniture through shopee. not worth it all, even for a cheaper priced item like this. might as well spend ur hard earned money on something that is surely work. not like this. lesson learned on my side.",1,nazifhawari,https://down-id.img.susercontent.com/file/my-11134103-7ras8-m7je3bchplc9b5 || https://down-id.img.susercontent.com/file/my-11134103-7rase-m7je4dnhnjnsec || https://down-id.img.susercontent.com/file/my-11134103-7ras9-m7je51cezeqga8 || https://down-id.img.susercontent.com/file/my-11134103-7rasg-m7je5jggh7ig27,19/3/2025 12:24,3,1,5,5,negative
63577668402,63577668402,20415254195,414659819,It has crack in the middle. Please replace. The wrapping should in bubble wrap. Wood also not in good quality.,1,suria.abdulrazak,https://down-id.img.susercontent.com/file/my-11134103-7rasg-mcn8u542wudhf5 || https://down-id.img.susercontent.com/file/my-11134103-7rasf-mcn8u542wu273e,26/7/2025 7:52,1,1,3,5,negative
91082532373,91082532373,20415254195,414659819,"Material:thin leg. not sturdy. need to use with caution as it breaks easily.
Functionality:hari ke3 dah patah sebab takde sokonan besi. not recommended.",1,a*****a,Not Available,6/3/2026 13:14,Not Available,1,5,5,negative
99015294836,99015294836,20415254195,414659819,Functionality:Apa benda ni!! Bagi plastic cover! Memang low quality!!!,1,sclc1234,https://down-id.img.susercontent.com/file/my-11134103-820le-moj6vo1tqjuqc5,22/5/2026 3:51,Not Available,1,5,5,negative
97792256078,97792256078,20415254195,414659819,"Tidak beli pun. Tengok free, apa yang free? Terima item seperti gambar je. Apa fungsinya? Nak nilai apa?",1,h*****a,https://down-id.img.susercontent.com/file/my-11134103-820l9-mo42ucuabmdg23,11/5/2026 13:53,Not Available,1,5,5,negative
10224985798,10224985798,5461025272,140989724,"Quality:ordered waterproof protection and received this

Ordered waterproof protection  received this ,asked seller never reply really disappointed 😅😅",1,t*****1,Not Available,4/12/2022 12:05,1,1,1,4,negative
87055171452,87055171452,5461025272,140989724,Waterproof:The case was not waterproof. Water inside the case and phone got wet.,1,n*****a,Not Available,31/1/2026 11:25,Not Available,1,1,5,negative
71444885364,71444885364,5461025272,140989724,"Quality:Normal
Material:Plastic

Send me the wrong colour and customer service keep ignore the message",1,c*****6,Not Available,3/9/2025 11:08,Not Available,1,5,5,negative
14463175651,14463175651,5461025272,140989724,"Quality:bag dya cepat koyak tk tahan phone mak saya rosak
Material:tk bagus",1,giead9rrcp,Not Available,9/3/2024 15:30,1,1,5,5,negative
9982774851,9982774851,5461025272,140989724,"Quality:very bad

我下水的时候它进水了，然后害我电话进水坏了。。。请不要购买吧，真的很垃圾，希望不要有更多受害者！",1,e*****g,Not Available,5/11/2022 13:55,Not Available,1,5,5,negative
11653698641,11653698641,5461025272,140989724,"Quality:lom test sebab lambat sampai
Material:biasa

Lambat sampai. Kami dah gi Redang baru sampai kat rumah. Servis slow amik masa 6 hari untuk sampai.",1,alhuzaee,Not Available,4/6/2023 3:16,Not Available,1,5,5,negative
38078739280,38078739280,24866829014,25925632,It didn't fit my ipad pro,1,f*****q,Not Available,18/4/2025 17:01,Not Available,1,5,5,negative
43067589874,43067589874,24866829014,25925632,rosak,1,unotallowedhere._,Not Available,18/5/2025 7:00,Not Available,1,5,5,negative
16356045428,16356045428,24866829014,25925632,pecah,1,w*****2,Not Available,30/8/2024 13:22,Not Available,1,5,5,negative
17264731416,17264731416,24866829014,25925632,"Quality:排放会歪掉
Material:皮质感",1,q*****e,Not Available,20/10/2024 3:49,Not Available,1,2,1,negative
48400865383,48400865383,24866829014,25925632,Inaccurate purple color,1,w*****a,Not Available,13/6/2025 13:51,Not Available,1,5,5,negative
91550640123,91550640123,24866829014,25925632,The sticker is not removable,1,reenie.7,https://down-id.img.susercontent.com/file/my-11134103-820l7-mlmvvths5j4fdd,10/3/2026 1:55,Not Available,1,5,5,negative
22235946390,22235946390,24866829014,25925632,透明那一面都是花的 什么问题?,1,tym28,Not Available,12/12/2024 11:41,Not Available,1,1,1,negative
77756700534,77756700534,24866829014,25925632,kecewa dapat macam ni🥲 harap dapat yg baru la😌excited beli tengok ii rosak macam kesan kena gigit tikus 😭,1,athilahdzulcafli,https://down-id.img.susercontent.com/file/my-11134103-820lf-mgdkmjwirdoq7c || https://down-id.img.susercontent.com/file/my-11134103-820lb-mgdkmk18oow919,28/10/2025 10:37,Not Available,1,5,5,negative
74899777530,74899777530,24866829014,25925632,"Material:ko
Quality:tak sama

Alaa knpe mcm ni? iPad ni memang x sama dgn camera pun x boleh nk masuk..sedihnya",1,s*****a,https://down-id.img.susercontent.com/file/my-11134103-820lh-meze3ja8rkei5a || https://down-id.img.susercontent.com/file/my-11134103-820l4-meze3ja7zh1p1c,23/9/2025 6:49,Not Available,1,1,3,negative
30856483782,30856483782,24866829014,25925632,the casing didn’t fit my ipad 💔,1,a*****n,https://down-id.img.susercontent.com/file/my-11134103-7rase-m66ta7chm1d59b,13/2/2025 11:30,Not Available,1,1,1,negative
59414694377,59414694377,24866829014,25925632,Unfit with ipad 10.9 😥,1,helmizaadon,Not Available,12/7/2025 13:59,Not Available,1,5,5,negative
17283797152,17283797152,24866829014,25925632,doesnr even fit the ipad,1,adreenawad,Not Available,21/10/2024 22:51,Not Available,1,5,5,negative
22236645640,22236645640,24866829014,25925632,Crack,1,shermin1314,Not Available,12/12/2024 12:24,Not Available,1,5,5,negative
40712428063,40712428063,24866829014,25925632,Can’t fit iPad and pencil 😡,1,y*****n,Not Available,5/5/2025 14:18,Not Available,1,5,5,negative
94989315812,94989315812,24866829014,25925632,"Quality:Ok
Material:Plastic

Seller put a low quality sticker on the cover. Difficult to peel off. Cause the cover to look bad.",1,mayloongtan,https://down-id.img.susercontent.com/file/my-11134103-820lg-mmrfbwqgomiw44,7/4/2026 11:37,Not Available,1,5,5,negative
16587775747,16587775747,24866829014,25925632,"Quality:poor

The magnet has a very weak suction force and feels dangerous. The outer shell blocks the fingerprint unlocking and the fingerprint cannot be scanned at all.",1,58a8qii8x8,Not Available,15/9/2024 5:09,Not Available,1,3,3,negative
40136343298,40136343298,24866829014,25925632,Poor quality. There are scratch marks on the back of the case. not recommended,1,effazul,Not Available,30/4/2025 22:54,Not Available,1,5,5,negative
94967006270,94967006270,24866829014,25925632,"I ordered purple. Arrived in black color. Spoilt the mood to make my wife happy, since her favorite color is purple. Very disappointing.",1,snsm76,Not Available,7/4/2026 5:35,Not Available,1,5,5,negative
80611854895,80611854895,24866829014,25925632,"If your iPad 11 inch and u have a Apple Pencil, better don’t buy cuz the case no enough space to hold ur pen and it will drop",1,leonardchakjiinyu,https://down-id.img.susercontent.com/file/my-11134103-820le-mhu5coatyww6c1,4/12/2025 6:39,Not Available,1,5,5,negative
